,linkedin_job_url_cleaned,company_name,company_url,job_title,job_location,posted_date
55,https://in.linkedin.com/jobs/view/data-analyst-sql-power-bi-tableau-at-percipere-3672777823,Percipere,https://uk.linkedin.com/company/percipere?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst - SQL/Power BI/Tableau,Mumbai_Maharashtra_India,2023-07-25
56,https://in.linkedin.com/jobs/view/data-analyst-at-railofy-3627623092,Railofy,https://in.linkedin.com/company/railofy?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst,Mumbai_Maharashtra_India,2023-06-06
57,https://in.linkedin.com/jobs/view/data-analysts-at-kudosindia-3686165039,KUDOSiNDiA,https://in.linkedin.com/company/kudos-india?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analysts,Mumbai_Maharashtra_India,2023-08-06
58,https://in.linkedin.com/jobs/view/global-data-management-associate-analyst-at-colgate-palmolive-3602358545,Colgate-Palmolive,https://www.linkedin.com/company/colgate-palmolive?trk=public_jobs_jserp-result_job-search-card-subtitle,Global Data Management - Associate Analyst,Mumbai_Maharashtra_India,2023-08-07
59,https://in.linkedin.com/jobs/view/data-analyst-at-raising-superstars-3682594766,Raising Superstars,https://www.linkedin.com/company/raising-superstars?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst,Mumbai_Maharashtra_India,2023-07-24
60,https://in.linkedin.com/jobs/view/data-analyst-java-python-at-dubai-jobs-gulf-jobs-jobs-in-dubai-qatar-kuwait-boyen-haddin-the-giant-hr-consultant-3687649539,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst - Java/Python,Mumbai Metropolitan Region,2023-08-09
61,https://in.linkedin.com/jobs/view/senior-data-analyst-at-big-cloud-3639765070,Big Cloud,https://uk.linkedin.com/company/big-cloud?trk=public_jobs_jserp-result_job-search-card-subtitle,Senior Data Analyst,Mumbai_Maharashtra_India,2023-07-20
62,https://in.linkedin.com/jobs/view/business-data-analyst-at-acme-services-3667480454,Acme Services,https://in.linkedin.com/company/acmeservices?trk=public_jobs_jserp-result_job-search-card-subtitle,Business Data Analyst,Mumbai_Maharashtra_India,2023-06-25
63,https://in.linkedin.com/jobs/view/performance-data-analyst-at-pinebridge-investments-3491683027,PineBridge Investments,https://www.linkedin.com/company/pinebridge-investments?trk=public_jobs_jserp-result_job-search-card-subtitle,Performance & Data Analyst,Mumbai_Maharashtra_India,2023-08-14
64,https://in.linkedin.com/jobs/view/open-secret-data-analyst-business-analyst-at-open-secret-3685557536,Open Secret,https://in.linkedin.com/company/opensecretsnacks?trk=public_jobs_jserp-result_job-search-card-subtitle,Open Secret - Data Analyst/Business Analyst,Mumbai_Maharashtra_India,2023-08-05
65,https://in.linkedin.com/jobs/view/data-analyst-at-topgear-consultants-pvt-ltd-3680368928,TopGear Consultants Pvt Ltd,https://in.linkedin.com/company/topgear-consultants-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst,Mumbai_Maharashtra_India,2023-08-02
66,https://in.linkedin.com/jobs/view/data-analyst-sql-database-maintenance-at-dubai-jobs-gulf-jobs-jobs-in-dubai-qatar-kuwait-boyen-haddin-the-giant-hr-consultant-3687655113,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst - SQL/ Database Maintenance,Mumbai Metropolitan Region,2023-08-09
67,https://in.linkedin.com/jobs/view/business-intelligence-analyst-at-porter-3684588150,Porter,https://in.linkedin.com/company/theporter-in?trk=public_jobs_jserp-result_job-search-card-subtitle,Business Intelligence Analyst,Mumbai Metropolitan Region,2023-07-10
68,https://in.linkedin.com/jobs/view/sql-developer-at-acme-services-3632546500,Acme Services,https://in.linkedin.com/company/acmeservices?trk=public_jobs_jserp-result_job-search-card-subtitle,SQL Developer,Mumbai_Maharashtra_India,2023-06-12
69,https://in.linkedin.com/jobs/view/jr-power-bi-at-tamcherry-zaportiv-3496202017,Tamcherry - Zaportiv,https://in.linkedin.com/company/tamcherry-zaportiv?trk=public_jobs_jserp-result_job-search-card-subtitle,Jr. Power BI,Navi Mumbai_Maharashtra_India,2023-02-24
